timestamp,voltage_a0,voltage_a1
2025-06-17 00:03:35.959,1.8504,0.0038
2025-06-17 00:03:41.022,1.8505,0.0039
2025-06-17 00:03:46.074,1.8503,0.0039
2025-06-17 00:03:51.123,1.8504,0.0038
2025-06-17 00:03:56.174,1.8503,0.0039
2025-06-17 00:04:01.229,1.8500,0.0038
2025-06-17 00:04:06.271,1.8504,0.0038
2025-06-17 00:04:11.318,1.8504,0.0039
2025-06-17 00:04:16.368,1.8504,0.0039
2025-06-17 00:04:21.421,1.8504,0.0039
2025-06-17 00:04:26.480,1.8503,0.0039
2025-06-17 00:04:31.564,1.8502,0.0038
2025-06-17 00:04:36.626,1.8503,0.0038
2025-06-17 00:04:41.681,1.8503,0.0039
2025-06-17 00:04:46.736,1.8503,0.0038
2025-06-17 00:04:51.786,1.8502,0.0039
2025-06-17 00:04:56.860,1.8502,0.0039
2025-06-17 00:05:01.919,1.8502,0.0038
2025-06-17 00:05:06.971,1.8501,0.0039
2025-06-17 00:05:12.020,1.8501,0.0039
2025-06-17 00:05:17.076,1.8501,0.0039
2025-06-17 00:05:22.127,1.8501,0.0039
2025-06-17 00:05:27.176,1.8502,0.0038
2025-06-17 00:05:32.228,1.8501,0.0039
2025-06-17 00:05:37.278,1.8501,0.0038
2025-06-17 00:05:42.331,1.8501,0.0038
2025-06-17 00:05:47.382,1.8501,0.0039
2025-06-17 00:05:52.433,1.8501,0.0038
2025-06-17 00:05:57.502,1.8501,0.0039
2025-06-17 00:06:02.583,1.8500,0.0039
2025-06-17 00:06:07.658,1.8500,0.0038
2025-06-17 00:06:12.706,1.8500,0.0039
2025-06-17 00:06:17.759,1.8500,0.0039
2025-06-17 00:06:22.816,1.8500,0.0038
2025-06-17 00:06:27.866,1.8499,0.0038
2025-06-17 00:06:32.919,1.8499,0.0039
2025-06-17 00:06:37.971,1.8500,0.0038
2025-06-17 00:06:43.022,1.8499,0.0039
2025-06-17 00:06:48.067,1.8499,0.0039
2025-06-17 00:06:53.125,1.8499,0.0039
2025-06-17 00:06:58.177,1.8499,0.0039
2025-06-17 00:07:03.222,1.8499,0.0039
2025-06-17 00:07:08.267,1.8499,0.0039
2025-06-17 00:07:13.319,1.8499,0.0039
2025-06-17 00:07:18.378,1.8498,0.0038
2025-06-17 00:07:23.425,1.8498,0.0039
2025-06-17 00:07:28.475,1.8498,0.0039
2025-06-17 00:07:33.528,1.8498,0.0038
2025-06-17 00:07:38.579,1.8497,0.0039
2025-06-17 00:07:43.635,1.8498,0.0039
2025-06-17 00:07:48.688,1.8497,0.0039
2025-06-17 00:07:53.736,1.8498,0.0039
2025-06-17 00:07:58.787,1.8496,0.0038
2025-06-17 00:08:03.834,1.8498,0.0039
2025-06-17 00:08:08.885,1.8496,0.0039
2025-06-17 00:08:13.967,1.8497,0.0038
2025-06-17 00:08:19.017,1.8497,0.0039
2025-06-17 00:08:24.071,1.8496,0.0038
2025-06-17 00:08:29.126,1.8496,0.0038
2025-06-17 00:08:34.183,1.8496,0.0039
2025-06-17 00:08:39.228,1.8494,0.0038
2025-06-17 00:08:44.283,1.8496,0.0039
2025-06-17 00:08:49.341,1.8496,0.0039
2025-06-17 00:08:54.389,1.8496,0.0038
2025-06-17 00:08:59.438,1.8496,0.0039
2025-06-17 00:09:04.498,1.8495,0.0038
2025-06-17 00:09:09.552,1.8495,0.0038
2025-06-17 00:09:14.595,1.8495,0.0039
2025-06-17 00:09:19.646,1.8495,0.0039
2025-06-17 00:09:24.698,1.8486,0.0039
2025-06-17 00:09:29.751,1.8494,0.0039
2025-06-17 00:09:34.809,1.8494,0.0039
2025-06-17 00:09:39.862,1.8494,0.0039
2025-06-17 00:09:44.916,1.8494,0.0039
2025-06-17 00:09:49.970,1.8494,0.0039
2025-06-17 00:09:55.036,1.8493,0.0039
2025-06-17 00:10:00.095,1.8494,0.0039
2025-06-17 00:10:05.155,1.8494,0.0038
2025-06-17 00:10:10.206,1.8493,0.0039
2025-06-17 00:10:15.255,1.8494,0.0038
2025-06-17 00:10:20.305,1.8489,0.0039
2025-06-17 00:10:25.353,1.8494,0.0039
2025-06-17 00:10:30.408,1.8493,0.0039
2025-06-17 00:10:35.468,1.8492,0.0039
2025-06-17 00:10:40.521,1.8489,0.0039
2025-06-17 00:10:45.595,1.8493,0.0038
2025-06-17 00:10:50.646,1.8493,0.0039
2025-06-17 00:10:55.699,1.8492,0.0039
2025-06-17 00:11:00.756,1.8492,0.0039
2025-06-17 00:11:05.815,1.8492,0.0040
2025-06-17 00:11:10.869,1.8491,0.0039
2025-06-17 00:11:15.916,1.8493,0.0039
2025-06-17 00:11:20.971,1.8491,0.0039
2025-06-17 00:11:26.024,1.8492,0.0039
2025-06-17 00:11:31.149,1.8492,0.0039
2025-06-17 00:11:36.207,1.8491,0.0039
2025-06-17 00:11:41.253,1.8491,0.0039
2025-06-17 00:11:46.301,1.8490,0.0031
2025-06-17 00:11:51.349,1.8491,0.0039
2025-06-17 00:11:56.421,1.8491,0.0039
2025-06-17 00:12:01.475,1.8490,0.0040
2025-06-17 00:12:06.536,1.8491,0.0039
2025-06-17 00:12:11.594,1.8490,0.0039
2025-06-17 00:12:16.652,1.8490,0.0040
2025-06-17 00:12:21.702,1.8490,0.0039
2025-06-17 00:12:26.748,1.8490,0.0039
2025-06-17 00:12:31.790,1.8488,0.0039
2025-06-17 00:12:36.837,1.8490,0.0038
2025-06-17 00:12:41.893,1.8489,0.0040
2025-06-17 00:12:46.941,1.8489,0.0038
2025-06-17 00:12:51.991,1.8489,0.0039
2025-06-17 00:12:57.042,1.8489,0.0039
2025-06-17 00:13:02.102,1.8488,0.0039
2025-06-17 00:13:07.153,1.8488,0.0039
2025-06-17 00:13:12.205,1.8489,0.0039
2025-06-17 00:13:17.252,1.8487,0.0038
2025-06-17 00:13:22.307,1.8488,0.0039
2025-06-17 00:13:27.360,1.8488,0.0039
2025-06-17 00:13:32.403,1.8489,0.0038
2025-06-17 00:13:37.457,1.8488,0.0038
2025-06-17 00:13:42.515,1.8488,0.0038
2025-06-17 00:13:47.598,1.8488,0.0031
2025-06-17 00:13:52.646,1.8488,0.0040
2025-06-17 00:13:57.690,1.8488,0.0039
2025-06-17 00:14:02.738,1.8487,0.0039
2025-06-17 00:14:07.789,1.8488,0.0039
2025-06-17 00:14:12.839,1.8487,0.0038
2025-06-17 00:14:17.897,1.8487,0.0039
2025-06-17 00:14:22.943,1.8487,0.0038
2025-06-17 00:14:27.989,1.8486,0.0039
2025-06-17 00:14:33.051,1.8486,0.0040
2025-06-17 00:14:38.138,1.8469,0.0039
2025-06-17 00:14:43.246,1.8486,0.0038
2025-06-17 00:14:48.309,1.8486,0.0039
2025-06-17 00:14:53.353,1.8486,0.0038
2025-06-17 00:14:58.405,1.8486,0.0039
2025-06-17 00:15:03.466,1.8485,0.0039
2025-06-17 00:15:08.521,1.8486,0.0039
2025-06-17 00:15:13.575,1.8485,0.0039
2025-06-17 00:15:18.628,1.8485,0.0039
2025-06-17 00:15:23.684,1.8485,0.0031
2025-06-17 00:15:28.773,1.8485,0.0040
2025-06-17 00:15:33.826,1.8485,0.0039
2025-06-17 00:15:38.878,1.8484,0.0040
2025-06-17 00:15:43.931,1.8484,0.0040
2025-06-17 00:15:48.989,1.8484,0.0039
2025-06-17 00:15:54.045,1.8483,0.0040
2025-06-17 00:15:59.091,1.8484,0.0063
2025-06-17 00:16:04.152,1.8484,0.0078
2025-06-17 00:16:09.211,1.8484,0.0088
2025-06-17 00:16:14.258,1.8484,0.0091
2025-06-17 00:16:19.308,1.8483,0.0093
2025-06-17 00:16:24.362,1.8483,0.0095
2025-06-17 00:16:29.414,1.8483,0.0094
2025-06-17 00:16:34.478,1.8483,0.0095
2025-06-17 00:16:39.528,1.8483,0.0096
2025-06-17 00:16:44.573,1.8483,0.0096
2025-06-17 00:16:49.622,1.8482,0.0097
2025-06-17 00:16:54.686,1.8483,0.0096
2025-06-17 00:16:59.733,1.8483,0.0096
2025-06-17 00:17:04.776,1.8483,0.0097
2025-06-17 00:17:09.823,1.8482,0.0096
2025-06-17 00:17:14.880,1.8482,0.0098
2025-06-17 00:17:19.926,1.8481,0.0098
2025-06-17 00:17:24.981,1.8481,0.0098
2025-06-17 00:17:30.039,1.8482,0.0098
2025-06-17 00:17:35.089,1.8482,0.0098
2025-06-17 00:17:40.143,1.8481,0.0098
2025-06-17 00:17:45.190,1.8481,0.0099
2025-06-17 00:17:50.239,1.8481,0.0098
2025-06-17 00:17:55.306,1.8481,0.0098
2025-06-17 00:18:00.358,1.8481,0.0099
2025-06-17 00:18:05.421,1.8481,0.0098
2025-06-17 00:18:10.474,1.8480,0.0099
2025-06-17 00:18:15.527,1.8480,0.0096
2025-06-17 00:18:20.592,1.8481,0.0097
2025-06-17 00:18:25.647,1.8480,0.0098
2025-06-17 00:18:30.698,1.8480,0.0098
2025-06-17 00:18:35.750,1.8480,0.0096
2025-06-17 00:18:40.793,1.8479,0.0098
2025-06-17 00:18:45.839,1.8479,0.0097
2025-06-17 00:18:50.893,1.8479,0.0098
2025-06-17 00:18:55.941,1.8463,0.0099
2025-06-17 00:19:00.983,1.8479,0.0098
2025-06-17 00:19:06.091,1.8479,0.0099
2025-06-17 00:19:11.140,1.8478,0.0098
2025-06-17 00:19:16.191,1.8478,0.0098
2025-06-17 00:19:21.238,1.8478,0.0099
2025-06-17 00:19:26.291,1.8478,0.0099
2025-06-17 00:19:31.343,1.8478,0.0097
2025-06-17 00:19:36.393,1.8478,0.0100
2025-06-17 00:19:41.444,1.8478,0.0099
2025-06-17 00:19:46.491,1.8478,0.0099
2025-06-17 00:19:51.540,,,'Error: HTTPConnectionPool(host='192.168.1.192', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28276de0>, 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'
2025-06-17 00:19:56.641,1.8478,0.0098
2025-06-17 00:20:01.685,1.8478,0.0099
2025-06-17 00:20:06.738,1.8478,0.0097
2025-06-17 00:20:11.789,1.8478,0.0098
2025-06-17 00:20:16.848,1.8478,0.0099
2025-06-17 00:20:21.897,1.8478,0.0098
2025-06-17 00:20:26.947,1.8477,0.0098
2025-06-17 00:20:31.999,1.8476,0.0081
2025-06-17 00:20:37.052,1.8477,0.0063
2025-06-17 00:20:42.108,1.8477,0.0053
2025-06-17 00:20:47.150,1.8477,0.0049
2025-06-17 00:20:52.201,1.8476,0.0044
2025-06-17 00:20:57.255,1.8476,0.0043
2025-06-17 00:21:02.314,1.8476,0.0041
2025-06-17 00:21:07.366,1.8476,0.0031
2025-06-17 00:21:12.417,1.8470,0.0024
2025-06-17 00:21:17.469,1.8471,0.0018
2025-06-17 00:21:22.521,1.8474,0.0016
2025-06-17 00:21:27.590,1.8476,0.0018
2025-06-17 00:21:32.637,1.8475,0.0016
2025-06-17 00:21:37.698,1.8475,0.0017
2025-06-17 00:21:42.758,1.8474,0.0017
2025-06-17 00:21:47.805,1.8474,0.0014
2025-06-17 00:21:52.866,1.8474,0.0014
2025-06-17 00:21:57.930,1.8456,0.0013
2025-06-17 00:22:02.996,1.8474,0.0012
2025-06-17 00:22:08.055,1.8474,0.0013
2025-06-17 00:22:13.106,1.8474,0.0011
2025-06-17 00:22:18.157,1.8474,0.0012
2025-06-17 00:22:23.207,1.8473,0.0013
2025-06-17 00:22:28.259,1.8473,0.0011
2025-06-17 00:22:33.312,1.8472,0.0011
2025-06-17 00:22:38.376,1.8473,0.0012
2025-06-17 00:22:43.426,1.8468,0.0011
2025-06-17 00:22:48.476,1.8473,0.0012
2025-06-17 00:22:53.530,1.8473,0.0011
2025-06-17 00:22:58.598,1.8472,0.0011
2025-06-17 00:23:03.652,1.8472,0.0012
2025-06-17 00:23:08.704,1.8472,0.0010
2025-06-17 00:23:13.765,1.8472,0.0011
2025-06-17 00:23:18.813,1.8472,0.0012
2025-06-17 00:23:23.864,1.8473,0.0010
2025-06-17 00:23:28.926,1.8471,0.0011
2025-06-17 00:23:33.982,1.8471,0.0011
2025-06-17 00:23:39.049,1.8471,0.0010
2025-06-17 00:23:44.101,1.8471,0.0011
2025-06-17 00:23:49.148,1.8472,0.0011
2025-06-17 00:23:54.196,1.8471,0.0010
2025-06-17 00:23:59.247,1.8470,0.0011
2025-06-17 00:24:04.309,1.8471,0.0010
2025-06-17 00:24:09.366,1.8470,0.0011
2025-06-17 00:24:14.412,1.8470,0.0011
2025-06-17 00:24:19.463,1.8471,0.0009
2025-06-17 00:24:24.523,1.8470,0.0011
2025-06-17 00:24:29.570,1.8469,0.0011
2025-06-17 00:24:34.616,1.8469,0.0004
2025-06-17 00:24:39.669,1.8467,0.0011
2025-06-17 00:24:44.721,1.8469,0.0010
2025-06-17 00:24:49.773,1.8469,0.0011
2025-06-17 00:24:54.823,1.8469,0.0011
2025-06-17 00:24:59.876,,,'Error: HTTPConnectionPool(host='192.168.1.192', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28276030>, 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'
2025-06-17 00:25:04.977,,,'Error: HTTPConnectionPool(host='192.168.1.192', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28426e70>, 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'
2025-06-17 00:25:10.078,,,'Error: HTTPConnectionPool(host='192.168.1.192', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28fcc980>, 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'
2025-06-17 00:25:15.179,1.8465,0.0009
2025-06-17 00:25:20.229,1.8470,0.0010
2025-06-17 00:25:25.287,1.8469,0.0010
2025-06-17 00:25:30.335,1.8468,0.0009
2025-06-17 00:25:35.386,1.8469,0.0011
2025-06-17 00:25:40.442,1.8469,0.0009
2025-06-17 00:25:45.499,1.8469,0.0010
2025-06-17 00:25:50.665,,,'Error: HTTPConnectionPool(host='192.168.1.192', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28274ef0>, 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'
2025-06-17 00:25:55.766,1.8468,0.0009
2025-06-17 00:26:00.820,1.8468,0.0010
2025-06-17 00:26:05.868,1.8458,0.0010
2025-06-17 00:26:10.930,1.8467,0.0009
2025-06-17 00:26:15.987,1.8467,0.0009
2025-06-17 00:26:21.038,1.8467,0.0009
2025-06-17 00:26:26.140,1.8466,0.0009
2025-06-17 00:26:31.188,1.8466,0.0010
2025-06-17 00:26:36.236,1.8466,0.0009
2025-06-17 00:26:41.280,1.8466,0.0009
2025-06-17 00:26:46.340,1.8466,0.0010
2025-06-17 00:26:51.389,1.8466,0.0009
2025-06-17 00:26:56.434,1.8465,0.0009
2025-06-17 00:27:01.493,1.8465,0.0009
2025-06-17 00:27:06.542,1.8465,0.0008
2025-06-17 00:27:11.590,1.8465,0.0008
2025-06-17 00:27:16.651,1.8464,0.0009
2025-06-17 00:27:21.703,1.8448,0.0009
2025-06-17 00:27:26.752,1.8464,0.0010
2025-06-17 00:27:31.804,1.8463,0.0009
2025-06-17 00:27:36.854,1.8464,0.0009
2025-06-17 00:27:41.905,1.8463,0.0010
2025-06-17 00:27:46.958,1.8464,0.0008
2025-06-17 00:27:52.006,1.8463,0.0009
2025-06-17 00:27:57.060,1.8463,0.0009
2025-06-17 00:28:02.112,1.8463,0.0008
2025-06-17 00:28:07.159,1.8463,0.0010
2025-06-17 00:28:12.214,1.8463,0.0009
2025-06-17 00:28:17.261,1.8463,0.0009
2025-06-17 00:28:22.312,1.8463,0.0010
2025-06-17 00:28:27.361,1.8462,0.0008
2025-06-17 00:28:32.446,1.8462,0.0009
2025-06-17 00:28:37.499,1.8463,0.0009
2025-06-17 00:28:42.590,1.8461,0.0008
2025-06-17 00:28:47.636,1.8461,0.0009
2025-06-17 00:28:52.694,1.8461,0.0009
2025-06-17 00:28:57.741,1.8462,0.0008
2025-06-17 00:29:02.786,1.8461,0.0009
2025-06-17 00:29:07.844,1.8462,0.0009
2025-06-17 00:29:12.900,1.8461,0.0009
2025-06-17 00:29:17.952,1.8461,0.0010
2025-06-17 00:29:23.010,1.8462,0.0008
2025-06-17 00:29:28.053,1.8461,0.0009
2025-06-17 00:29:33.106,1.8461,0.0009
2025-06-17 00:29:38.165,1.8462,0.0009
2025-06-17 00:29:43.227,,,'Error: HTTPConnectionPool(host='192.168.1.192', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28277710>, 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'
2025-06-17 00:29:48.328,1.8463,0.0009
2025-06-17 00:29:53.382,1.8461,0.0009
2025-06-17 00:29:58.441,1.8461,0.0009
2025-06-17 00:30:03.490,1.8462,0.0009
2025-06-17 00:30:08.543,1.8461,0.0004
2025-06-17 00:30:13.595,1.8461,0.0010
2025-06-17 00:30:18.646,1.8461,0.0009
2025-06-17 00:30:23.703,1.8461,0.0009
2025-06-17 00:30:28.756,1.8461,0.0009
2025-06-17 00:30:33.800,1.8461,0.0008
2025-06-17 00:30:38.858,1.8460,0.0010
2025-06-17 00:30:43.911,1.8460,0.0009
2025-06-17 00:30:48.963,1.8461,0.0009
2025-06-17 00:30:54.051,1.8460,0.0010
2025-06-17 00:30:59.101,1.8461,0.0009
2025-06-17 00:31:04.147,1.8459,0.0005
2025-06-17 00:31:09.211,1.8459,0.0010
2025-06-17 00:31:14.267,1.8459,0.0008
2025-06-17 00:31:19.327,1.8459,0.0009
2025-06-17 00:31:24.381,1.8459,0.0000
2025-06-17 00:31:29.427,1.8459,0.0008
2025-06-17 00:31:34.484,,,'Error: HTTPConnectionPool(host='192.168.1.192', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef282761b0>, 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'
2025-06-17 00:31:39.585,1.8459,0.0008
2025-06-17 00:31:44.634,1.8458,0.0008
2025-06-17 00:31:49.683,1.8458,0.0010
2025-06-17 00:31:54.736,1.8459,0.0008
2025-06-17 00:31:59.793,1.8458,0.0009
2025-06-17 00:32:04.846,1.8458,0.0009
2025-06-17 00:32:09.894,1.8458,0.0008
2025-06-17 00:32:14.950,1.8458,0.0009
2025-06-17 00:32:20.000,1.8458,0.0008
2025-06-17 00:32:25.063,1.8457,0.0008
2025-06-17 00:32:30.117,1.8453,0.0009
2025-06-17 00:32:35.164,1.8457,0.0008
2025-06-17 00:32:40.214,1.8456,0.0008
2025-06-17 00:32:45.264,1.8457,0.0009
2025-06-17 00:32:50.307,1.8456,0.0008
2025-06-17 00:32:55.368,1.8448,0.0013
2025-06-17 00:33:00.433,1.8456,0.0016
2025-06-17 00:33:05.486,1.8455,0.0015
2025-06-17 00:33:10.545,,,'Error: HTTPConnectionPool(host='192.168.1.192', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28276690>, 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'
2025-06-17 00:33:15.646,1.8451,0.0018
2025-06-17 00:33:20.693,1.8456,0.0017
2025-06-17 00:33:25.746,1.8456,0.0019
2025-06-17 00:33:30.802,1.8457,0.0018
2025-06-17 00:33:35.851,1.8456,0.0018
2025-06-17 00:33:40.898,1.8456,0.0020
2025-06-17 00:33:45.944,1.8456,0.0013
2025-06-17 00:33:50.997,1.8456,0.0012
2025-06-17 00:33:56.054,1.8456,0.0011
2025-06-17 00:34:01.106,,,'Error: HTTPConnectionPool(host='192.168.1.192', port=80): Read timed out. (read timeout=0.1)'
2025-06-17 00:34:06.212,1.8455,0.0010
2025-06-17 00:34:11.262,1.8454,0.0009
2025-06-17 00:34:16.307,1.8454,0.0009
2025-06-17 00:34:21.355,1.8454,0.0010
2025-06-17 00:34:26.460,,,'Error: HTTPConnectionPool(host='192.168.1.192', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28277d10>, 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'
2025-06-17 00:34:31.561,,,'Error: HTTPConnectionPool(host='192.168.1.192', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fef28276750>, 'Connection to 192.168.1.192 timed out. (connect timeout=0.1)'))'
2025-06-17 00:34:36.662,1.8454,0.0010
2025-06-17 00:34:41.715,1.8455,0.0008
2025-06-17 00:34:46.783,1.8455,0.0009
2025-06-17 00:34:51.829,1.8455,0.0009
2025-06-17 00:34:56.880,1.8455,0.0008
2025-06-17 00:35:01.938,1.8454,0.0009
2025-06-17 00:35:06.985,1.8454,0.0009
2025-06-17 00:35:12.032,1.8454,0.0008
2025-06-17 00:35:17.076,1.8453,0.0011
2025-06-17 00:35:22.128,1.8453,0.0008
2025-06-17 00:35:27.204,1.8454,0.0009
2025-06-17 00:35:32.255,1.8453,0.0009
2025-06-17 00:35:37.305,1.8453,0.0009
2025-06-17 00:35:42.346,1.8452,0.0009
2025-06-17 00:35:47.409,1.8453,0.0009
2025-06-17 00:35:52.460,1.8453,0.0008
2025-06-17 00:35:57.522,1.8448,0.0009
2025-06-17 00:36:02.590,1.8453,0.0008
2025-06-17 00:36:07.637,1.8452,0.0009
2025-06-17 00:36:12.688,1.8452,0.0009
2025-06-17 00:36:17.741,1.8451,0.0008
2025-06-17 00:36:22.795,1.8452,0.0009
2025-06-17 00:36:27.846,1.8452,0.0008
2025-06-17 00:36:32.900,1.8451,0.0008
2025-06-17 00:36:37.943,1.8450,0.0010
2025-06-17 00:36:42.990,1.8451,0.0008
2025-06-17 00:36:48.036,1.8451,0.0009
2025-06-17 00:36:53.079,1.8451,0.0009
2025-06-17 00:36:58.122,1.8451,0.0008
2025-06-17 00:37:03.176,1.8450,0.0009
2025-06-17 00:37:08.230,1.8450,0.0009
2025-06-17 00:37:13.281,1.8450,0.0008
2025-06-17 00:37:18.333,1.8450,0.0009
2025-06-17 00:37:23.387,1.8449,0.0009
2025-06-17 00:37:28.429,1.8450,0.0008
2025-06-17 00:37:33.482,1.8449,0.0009
2025-06-17 00:37:38.530,1.8449,0.0008
2025-06-17 00:37:43.586,1.8449,0.0009
2025-06-17 00:37:48.636,1.8449,0.0009
2025-06-17 00:37:53.686,1.8449,-0.0001
2025-06-17 00:37:58.737,1.8449,0.0009
2025-06-17 00:38:03.794,1.8449,0.0009
2025-06-17 00:38:08.850,1.8448,0.0008
2025-06-17 00:38:13.899,1.8448,0.0009
2025-06-17 00:38:18.951,1.8448,0.0008
2025-06-17 00:38:23.995,1.8449,0.0008
2025-06-17 00:38:29.049,1.8448,0.0010
2025-06-17 00:38:34.103,1.8448,0.0008
2025-06-17 00:38:39.155,1.8448,0.0009
2025-06-17 00:38:44.208,1.8448,0.0001
2025-06-17 00:38:49.264,1.8446,0.0008
2025-06-17 00:38:54.323,1.8447,0.0009
2025-06-17 00:38:59.376,1.8448,0.0008
2025-06-17 00:39:04.431,1.8447,0.0008
2025-06-17 00:39:09.482,1.8447,0.0009
2025-06-17 00:39:14.538,1.8446,0.0009
2025-06-17 00:39:19.595,1.8446,0.0009
2025-06-17 00:39:24.653,1.8446,0.0010
2025-06-17 00:39:29.702,1.8429,0.0008
2025-06-17 00:39:34.762,1.8446,0.0009
2025-06-17 00:39:39.806,1.8446,0.0009
2025-06-17 00:39:44.857,1.8446,0.0008
2025-06-17 00:39:49.917,1.8446,0.0009
2025-06-17 00:39:54.968,1.8445,0.0008
2025-06-17 00:40:00.014,1.8446,0.0008
2025-06-17 00:40:05.076,1.8446,0.0009
2025-06-17 00:40:10.128,1.8445,0.0008
2025-06-17 00:40:15.171,1.8444,0.0008
2025-06-17 00:40:20.230,1.8445,0.0009
2025-06-17 00:40:25.274,1.8427,0.0008
2025-06-17 00:40:30.326,1.8443,0.0009
2025-06-17 00:40:35.387,1.8444,0.0009
